מזהה,שם המוצר / שובר,ספק / מותג,קטגוריה,מחיר בהצדעה ₪,מחיר מקורי ₪,אחוז חיסכון %,תגיות מבצע,מיקום / משלוח,תוקף המבצע,הגבלת רכישה,רשת מקושרת,קישור למוצר
156440,ציפורלה לילדים,קומי איוונטים,מופעים והצגות,90.0,90.0,0%,הצגות ילדים,"קויפמן 2, תל אביב - יפו",,,ללא,https://www.behatsdaa.org.il/category/productPage/156440
157060,נרקיס מלך הביצה,איוונטים,מופעים והצגות,56.0,63.0,11%,הצגות ילדים,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/157060
158435,איתמר מטייל על קירות,איוונטים,מופעים והצגות,67.0,76.0,12%,הצגות ילדים,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/158435
159998,איפה גברת זרת  הצגה לקטנטנים,איוונטים,מופעים והצגות,53.0,60.0,12%,הצגות ילדים,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/159998
165844,מאשה והדב בקרקס,איוונטים,מופעים והצגות,69.0,88.0,22%,הצגות ילדים,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/165844
171642,כראמל 3,איוונטים,מופעים והצגות,58.0,65.0,11%,הצגות ילדים,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/171642
101328,חלומות של חתולים,איוונטים,מופעים והצגות,52.0,58.0,10%,הצגות ילדים,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/101328
179462,חיפזון וזהירון - הרפתקה בשכונה,איוונטים,מופעים והצגות,80.0,90.0,11%,הצגות ילדים,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/179462
181558,כספיון שעת סיפור תיאטרלית,איוונטים,מופעים והצגות,53.0,60.0,12%,הצגות ילדים,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/181558
181797,תירס חם בים בם בם - מיוצרי מיומנה איילון נופר,איוונטים,מופעים והצגות,71.0,80.0,11%,הצגות ילדים,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/181797
184049,סינדרלה - בכיכובה של רינת גבאי,איוונטים,מופעים והצגות,83.0,94.0,12%,הצגות ילדים,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/184049
184109,טרזן וג'יין בין שני עולמות,איוונטים,מופעים והצגות,66.0,80.0,18%,הצגות ילדים,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/184109
184571,קרקס ניקולין,איוונטים,מופעים והצגות,161.0,225.0,28%,הצגות ילדים,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/184571
185115,גע גע בקרקס המשוגע,איוונטים,מופעים והצגות,74.0,84.0,12%,הצגות ילדים,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/185115
185232,שכונת חיים,איוונטים,מופעים והצגות,66.0,74.0,11%,הצגות ילדים,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/185232
185236,טינטן,איוונטים,מופעים והצגות,52.0,58.0,10%,הצגות ילדים,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/185236
43848,דויד ברוזה,איוונטים,מופעים והצגות,121.0,137.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/43848
156741,עילי בוטנר ורועי בר נתן - ערב ספונטני מתוכנן,איוונטים,מופעים והצגות,136.0,154.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/156741
97871,רותם כהן,איוונטים,מופעים והצגות,125.0,142.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/97871
58654,גידי גוב,איוונטים,מופעים והצגות,128.0,145.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/58654
96858,תמיר גל,איוונטים,מופעים והצגות,128.0,161.0,20%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/96858
97579,שלומי סרנגה,איוונטים,מופעים והצגות,128.0,145.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/97579
44492,רד בנד Red Band,איוונטים,מופעים והצגות,100.0,113.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/44492
44469,עופר לוי,איוונטים,מופעים והצגות,207.0,260.0,20%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/44469
97576,קובי מימון,איוונטים,מופעים והצגות,107.0,121.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/97576
73112,נעם חורב - מופע חדש עם להקה בלייב,איוונטים,מופעים והצגות,114.0,129.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/73112
84406,סינגולדה וחברים,איוונטים,מופעים והצגות,96.0,109.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/84406
72276,יזהר אשדות,איוונטים,מופעים והצגות,118.0,133.0,11%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/72276
97714,מאור כהן  - רוק בצוהריים עם אורחים מיוחדים,איוונטים,מופעים והצגות,96.0,109.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/97714
44119,חיים משה,איוונטים,מופעים והצגות,136.0,154.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/44119
97872,רוקוויל במחווה לקווין,איוונטים,מופעים והצגות,104.0,118.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/97872
71270,שמעון בוסקילה,איוונטים,מופעים והצגות,125.0,142.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/71270
73091,גליקריה לילות קסומים,איוונטים,מופעים והצגות,150.0,170.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/73091
72183,טריפונס,איוונטים,מופעים והצגות,93.0,109.0,15%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/72183
105036,מופע הצדעה לביטלס - המג'יקל בנד,איוונטים,מופעים והצגות,93.0,105.0,11%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/105036
44281,דני רובס,איוונטים,מופעים והצגות,114.0,129.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/44281
74092,מיקה קרני - חוגגת 30 שנות קריירה,איוונטים,מופעים והצגות,93.0,105.0,11%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/74092
105611,כנסיית השכל,איוונטים,מופעים והצגות,110.0,125.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/105611
98215,יובל דיין,איוונטים,מופעים והצגות,114.0,129.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/98215
97711,אריאל זילבר,איוונטים,מופעים והצגות,107.0,121.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/97711
106804,אילנה דיין  - עובדה! מסע אל האמת,איוונטים,מופעים והצגות,71.0,80.0,11%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/106804
107104,דני סנדרסון,איוונטים,מופעים והצגות,136.0,154.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/107104
107211,רוקוויל- מחווה לאבבא,איוונטים,מופעים והצגות,104.0,118.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/107211
43986,שלומי קוריאט,איוונטים,מופעים והצגות,107.0,121.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/43986
109589,נפגשים על הדשא,איוונטים,מופעים והצגות,90.0,102.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/109589
44106,נדב אבוקסיס,איוונטים,מופעים והצגות,78.0,88.0,11%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/44106
98526,חיים איפרגן,איוונטים,מופעים והצגות,118.0,134.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/98526
59012,אבי נוסבאום,איוונטים,מופעים והצגות,107.0,121.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/59012
98302,"משה להב ""הטיש הגדול""",איוונטים,מופעים והצגות,96.0,109.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/98302
112230,אריק סיני,איוונטים,מופעים והצגות,110.0,125.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/112230
112361,היוצרים,איוונטים,מופעים והצגות,136.0,154.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/112361
112450,אסף מור יוסף במופע סטנדאפ,איוונטים,מופעים והצגות,107.0,121.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/112450
113195,עוזי פוקס מארח את מני בגר,איוונטים,מופעים והצגות,93.0,105.0,11%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/113195
113258,גורי אלפי,איוונטים,מופעים והצגות,114.0,129.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/113258
113807,אגדה חיה - שחר אבן צור,איוונטים,מופעים והצגות,65.0,73.0,11%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/113807
103352,ירמי קפלן עושה אלטון ג'ון,איוונטים,מופעים והצגות,114.0,129.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/103352
113941,היווניה לימור עובד,איוונטים,מופעים והצגות,87.0,98.0,11%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/113941
113961,אני חושב משמע אני טועה - ד״ר חיים שפירא,איוונטים,מופעים והצגות,71.0,80.0,11%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/113961
124561,מחווה BUENA VISTA CLUB SOCIAL,איוונטים,מופעים והצגות,93.0,105.0,11%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/124561
125090,PARTY- מופע מחווה ללהיטי המסיבות הגדולים,איוונטים,מופעים והצגות,90.0,102.0,12%,מופעי זאפה,". , מיקומים שונים",,,ללא,https://www.behatsdaa.org.il/category/productPage/125090
